starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:09:32 2016	1475485772	0	695	695	695
Mon Oct 03 11:09:37 2016	1475485777	0	695	695	695
Mon Oct 03 11:09:53 2016	1475485793	0	696	696	695
Mon Oct 03 11:09:47 2016	1475485787	0	696	696	696
Mon Oct 03 11:09:52 2016	1475485792	0	696	696	696
Mon Oct 03 11:09:29 2016	1475485769	0	696	696	696
Mon Oct 03 11:09:23 2016	1475485763	0	697	697	696
Mon Oct 03 11:08:53 2016	1475485733	0	697	697	697
Mon Oct 03 11:09:50 2016	1475485790	0	697	697	697
Mon Oct 03 11:09:19 2016	1475485759	0	698	698	697
Mon Oct 03 11:09:10 2016	1475485750	0	698	698	698
Mon Oct 03 11:09:24 2016	1475485764	0	698	698	698
Mon Oct 03 11:09:19 2016	1475485759	0	698	698	698
Mon Oct 03 11:09:06 2016	1475485746	0	698	699	698
Mon Oct 03 11:09:00 2016	1475485740	0	699	699	698
Mon Oct 03 11:08:46 2016	1475485726	0	699	699	698
Mon Oct 03 11:09:32 2016	1475485772	0	699	699	698
Mon Oct 03 11:08:52 2016	1475485732	0	699	699	699
Mon Oct 03 11:09:20 2016	1475485760	0	699	699	699
Mon Oct 03 11:09:58 2016	1475485798	0	699	699	699
Mon Oct 03 11:09:44 2016	1475485784	0	700	700	699
Mon Oct 03 11:09:37 2016	1475485777	0	700	700	699
Mon Oct 03 11:08:44 2016	1475485724	1	699	701	698
Mon Oct 03 11:08:48 2016	1475485728	0	701	701	701
Mon Oct 03 11:09:47 2016	1475485787	0	701	701	701
Mon Oct 03 11:09:13 2016	1475485753	0	701	701	701
Mon Oct 03 11:09:52 2016	1475485792	0	702	702	701
Mon Oct 03 11:08:57 2016	1475485737	0	702	702	701
Mon Oct 03 11:09:28 2016	1475485768	0	702	702	702
Mon Oct 03 11:09:32 2016	1475485772	0	703	703	703
Mon Oct 03 11:09:24 2016	1475485764	0	703	703	703
Mon Oct 03 11:09:38 2016	1475485778	0	704	704	703
Mon Oct 03 11:08:56 2016	1475485736	0	704	704	704
Mon Oct 03 11:09:25 2016	1475485765	0	704	704	704
Mon Oct 03 11:09:34 2016	1475485774	0	705	705	705
Mon Oct 03 11:09:10 2016	1475485750	0	706	706	705
Mon Oct 03 11:09:45 2016	1475485785	0	707	707	706
Mon Oct 03 11:08:53 2016	1475485733	0	707	707	707
Mon Oct 03 11:09:59 2016	1475485799	0	707	707	707
Mon Oct 03 11:09:17 2016	1475485757	0	707	707	707
Mon Oct 03 11:08:47 2016	1475485727	0	707	707	707
