starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:14:51 2016	1475486091	0	520	520	519
Mon Oct 03 11:14:49 2016	1475486089	0	520	520	519
Mon Oct 03 11:15:04 2016	1475486104	0	521	521	521
Mon Oct 03 11:15:03 2016	1475486103	0	521	521	521
Mon Oct 03 11:14:54 2016	1475486094	0	522	522	522
Mon Oct 03 11:15:05 2016	1475486105	0	522	523	522
Mon Oct 03 11:14:47 2016	1475486087	0	523	523	522
Mon Oct 03 11:14:39 2016	1475486079	0	524	524	524
Mon Oct 03 11:15:17 2016	1475486117	0	524	524	524
Mon Oct 03 11:14:59 2016	1475486099	0	524	524	524
Mon Oct 03 11:15:12 2016	1475486112	0	524	524	524
Mon Oct 03 11:14:41 2016	1475486081	0	525	525	524
Mon Oct 03 11:15:09 2016	1475486109	0	526	526	520
Mon Oct 03 11:15:18 2016	1475486118	0	526	526	526
Mon Oct 03 11:14:57 2016	1475486097	0	527	527	526
Mon Oct 03 11:15:06 2016	1475486106	0	528	528	528
Mon Oct 03 11:15:03 2016	1475486103	0	529	529	528
Mon Oct 03 11:15:18 2016	1475486118	0	530	530	530
Mon Oct 03 11:15:06 2016	1475486106	0	531	531	530
Mon Oct 03 11:15:21 2016	1475486121	0	531	531	531
Mon Oct 03 11:15:11 2016	1475486111	0	532	532	532
Mon Oct 03 11:15:17 2016	1475486117	0	533	533	533
Mon Oct 03 11:15:16 2016	1475486116	0	533	533	532
Mon Oct 03 11:14:47 2016	1475486087	0	533	533	533
Mon Oct 03 11:14:58 2016	1475486098	0	534	534	534
Mon Oct 03 11:15:21 2016	1475486121	0	535	535	535
Mon Oct 03 11:15:10 2016	1475486110	0	535	535	535
Mon Oct 03 11:15:11 2016	1475486111	0	535	535	535
Mon Oct 03 11:15:06 2016	1475486106	0	535	535	535
