starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:57:04 2016	1475485024	0	1092	1092	1092
Mon Oct 03 10:56:56 2016	1475485016	0	1093	1093	1093
Mon Oct 03 10:56:45 2016	1475485005	0	1095	1095	1095
Mon Oct 03 10:57:01 2016	1475485021	0	1101	1101	1100
Mon Oct 03 10:56:05 2016	1475484965	0	1101	1101	1101
Mon Oct 03 10:56:43 2016	1475485003	0	1102	1102	1102
Mon Oct 03 10:57:00 2016	1475485020	0	1103	1103	1102
Mon Oct 03 10:56:06 2016	1475484966	0	1104	1104	1104
Mon Oct 03 10:56:40 2016	1475485000	0	1105	1105	1105
Mon Oct 03 10:56:06 2016	1475484966	0	1105	1105	1105
Mon Oct 03 10:57:05 2016	1475485025	0	1109	1109	1109
Mon Oct 03 10:56:05 2016	1475484965	0	1109	1109	1109
Mon Oct 03 10:56:53 2016	1475485013	0	1112	1112	1112
Mon Oct 03 10:56:01 2016	1475484961	0	1113	1113	1113
Mon Oct 03 10:56:57 2016	1475485017	0	1116	1116	1115
Mon Oct 03 10:56:58 2016	1475485018	0	1116	1116	1115
Mon Oct 03 10:56:55 2016	1475485015	0	1118	1118	1117
Mon Oct 03 10:56:07 2016	1475484967	0	1121	1121	1121
Mon Oct 03 10:56:53 2016	1475485013	0	1122	1122	1121
Mon Oct 03 10:56:39 2016	1475484999	0	1124	1124	1124
Mon Oct 03 10:56:06 2016	1475484966	0	1125	1125	1125
Mon Oct 03 10:57:10 2016	1475485030	0	1126	1126	1126
Mon Oct 03 10:56:17 2016	1475484977	0	1127	1127	1127
Mon Oct 03 10:56:23 2016	1475484983	0	1128	1128	1128
Mon Oct 03 10:56:32 2016	1475484992	0	1128	1128	1128
Mon Oct 03 10:56:51 2016	1475485011	0	1128	1128	1128
Mon Oct 03 10:56:42 2016	1475485002	0	1131	1131	1131
Mon Oct 03 10:56:34 2016	1475484994	0	1133	1133	1132
Mon Oct 03 10:56:50 2016	1475485010	0	1135	1135	1135
Mon Oct 03 10:56:48 2016	1475485008	0	1138	1138	1137
